测试误差,训练误差,类型,b_m,d,n
0.64624303233,0.725038402458,equal,8,2,63
0.615005574136,0.652329749104,fmn,8,2,63
0.622006688963,0.601638504864,equal,8,2,63
0.550657748049,0.562211981567,fmn,8,2,63
0.627937569677,0.63031233999,equal,8,2,63
0.478573021182,0.514080901178,fmn,8,2,63
0.646153846154,0.583205325141,equal,8,2,63
0.465395763657,0.488991295443,fmn,8,2,63
0.639620958751,0.63133640553,equal,8,2,63
0.521003344482,0.530465949821,fmn,8,2,63
0.59226309922,0.635944700461,equal,8,2,63
0.562675585284,0.586789554531,fmn,8,2,63
0.620713489409,0.648233486943,equal,8,2,63
0.619241917503,0.625192012289,fmn,8,2,63
0.576008918618,0.57962109575,equal,8,2,63
0.528963210702,0.534050179211,fmn,8,2,63
0.641449275362,0.63082437276,equal,8,2,63
0.528517279822,0.514592933948,fmn,8,2,63
0.667892976589,0.769073220686,equal,8,2,63
0.65397993311,0.751664106503,fmn,8,2,63
0.649810479376,0.665130568356,equal,8,2,63
0.597926421405,0.57910906298,fmn,8,2,63
0.631460423634,0.7363031234,equal,8,2,63
0.627714604236,0.704557091654,fmn,8,2,63
0.685105908584,0.641577060932,equal,8,2,63
0.632062430323,0.597542242704,fmn,8,2,63
0.63469342252,0.703533026114,equal,8,2,63
0.632909698997,0.671274961598,fmn,8,2,63
0.58022296544,0.699436763953,equal,8,2,63
0.578082497213,0.627240143369,fmn,8,2,63
0.706532887402,0.701484895033,equal,8,2,63
0.686644370123,0.677419354839,fmn,8,2,63
0.588272017837,0.677931387609,equal,8,2,63
0.571571906355,0.612391193036,fmn,8,2,63
0.685484949833,0.673323092678,equal,8,2,63
0.633021181717,0.623143881208,fmn,8,2,63
0.660512820513,0.692268305172,equal,8,2,63
0.647134894091,0.701996927803,fmn,8,2,63
0.532909698997,0.569892473118,equal,8,2,63
0.514782608696,0.52483358935,fmn,8,2,63
0.676231884058,0.705069124424,equal,8,2,63
0.607224080268,0.581669226831,fmn,8,2,63
0.523634336678,0.533026113671,equal,8,2,63
0.51121516165,0.479262672811,fmn,8,2,63
0.616365663322,0.653353814644,equal,8,2,63
0.53016722408,0.602662570405,fmn,8,2,63
0.679910813824,0.672811059908,equal,8,2,63
0.674425863991,0.616487455197,fmn,8,2,63
0.680356744705,0.712237583205,equal,8,2,63
0.672084726867,0.712237583205,fmn,8,2,63
0.536365663322,0.583205325141,equal,8,2,63
0.488115942029,0.502816180236,fmn,8,2,63
0.692062430323,0.722990271377,equal,8,2,63
0.668829431438,0.688172043011,fmn,8,2,63
0.621337792642,0.62928827445,equal,8,2,63
0.610680044593,0.609318996416,fmn,8,2,63
0.598773690078,0.642089093702,equal,8,2,63
0.596477146042,0.601126472094,fmn,8,2,63
0.525440356745,0.585765488991,equal,8,2,63
0.501605351171,0.493599590374,fmn,8,2,63
0.722408026756,0.741423451101,equal,8,2,63
0.671594202899,0.676395289299,fmn,8,2,63
0.678929765886,0.669738863287,equal,8,2,63
0.660178372352,0.653865847414,fmn,8,2,63
0.60231884058,0.657450076805,equal,8,2,63
0.575808249721,0.634920634921,fmn,8,2,63
0.66994425864,0.773169482847,equal,8,2,63
0.675005574136,0.73476702509,fmn,8,2,63
0.770434782609,0.767025089606,equal,8,2,63
0.767580824972,0.756784434204,fmn,8,2,63
0.702028985507,0.725038402458,equal,8,2,63
0.647313266444,0.681515616999,fmn,8,2,63
0.64115942029,0.63338453661,equal,8,2,63
0.601627647715,0.601638504864,fmn,8,2,63
0.616677814939,0.644137224782,equal,8,2,63
0.456767001115,0.515616999488,fmn,8,2,63
0.664570791527,0.701484895033,equal,8,2,63
0.650323299889,0.696876600102,fmn,8,2,63
0.619531772575,0.651817716334,equal,8,2,63
0.581471571906,0.635944700461,fmn,8,2,63
0.592084726867,0.639016897081,equal,8,2,63
0.58845039019,0.636456733231,fmn,8,2,63
0.664793756968,0.685577580314,equal,8,2,77
0.647603121516,0.66985645933,fmn,8,2,77
0.634225195095,0.746069719754,equal,8,2,77
0.591906354515,0.649350649351,fmn,8,2,77
0.620089186176,0.612440191388,equal,8,2,77
0.561114827202,0.564593301435,fmn,8,2,77
0.629409141583,0.611414900889,equal,8,2,77
0.487469342252,0.542720437457,fmn,8,2,77
0.63988851728,0.581339712919,equal,8,2,77
0.473199554069,0.468215994532,fmn,8,2,77
0.652753623188,0.651059466849,equal,8,2,77
0.552619843924,0.558783321941,fmn,8,2,77
0.591861761427,0.641148325359,equal,8,2,77
0.581426978818,0.620984278879,fmn,8,2,77
0.615005574136,0.608339029392,equal,8,2,77
0.595808249721,0.544429254956,fmn,8,2,77
0.637926421405,0.648325358852,equal,8,2,77
0.633266443701,0.642173615858,fmn,8,2,77
0.583545150502,0.563909774436,equal,8,2,77
0.525641025641,0.524606971975,fmn,8,2,77
0.648316610925,0.626452494874,equal,8,2,77
0.513266443701,0.558441558442,fmn,8,2,77
0.671036789298,0.734791524265,equal,8,2,77
0.658929765886,0.73034859877,fmn,8,2,77
0.655072463768,0.661995898838,equal,8,2,77
0.617168338907,0.616199589884,fmn,8,2,77
0.590613154961,0.614832535885,equal,8,2,77
0.554849498328,0.581681476418,fmn,8,2,77
0.633088071349,0.727614490772,equal,8,2,77
0.609676700111,0.706425153794,fmn,8,2,77
0.634537346711,0.692412850308,equal,8,2,77
0.623010033445,0.657211209843,fmn,8,2,77
0.579754738016,0.66028708134,equal,8,2,77
0.58508361204,0.632604237867,fmn,8,2,77
0.710256410256,0.700615174299,equal,8,2,77
0.69386845039,0.672932330827,fmn,8,2,77
0.588272017837,0.678400546822,equal,8,2,77
0.587781493868,0.602529049897,fmn,8,2,77
0.687870680045,0.665413533835,equal,8,2,77
0.650746934225,0.625085440875,fmn,8,2,77
0.645953177258,0.692754613807,equal,8,2,77
0.647469342252,0.685577580314,fmn,8,2,77
0.539219620959,0.562200956938,equal,8,2,77
0.509096989967,0.549213943951,fmn,8,2,77
0.676321070234,0.696855775803,equal,8,2,77
0.578929765886,0.599111414901,fmn,8,2,77
0.535473801561,0.518113465482,equal,8,2,77
0.513043478261,0.5003417635,fmn,8,2,77
0.620624303233,0.636363636364,equal,8,2,77
0.520557413601,0.565276828435,fmn,8,2,77
0.693890746934,0.661312371839,equal,8,2,77
0.671750278707,0.630553656869,fmn,8,2,77
0.678929765886,0.732399179768,equal,8,2,77
0.661649944259,0.723513328776,fmn,8,2,77
0.541516164994,0.575871496924,equal,8,2,77
0.500512820513,0.541353383459,fmn,8,2,77
0.693065774805,0.723171565277,equal,8,2,77
0.669163879599,0.691045796309,fmn,8,2,77
0.628227424749,0.615174299385,equal,8,2,77
0.613177257525,0.604921394395,fmn,8,2,77
0.600824972129,0.638072453862,equal,8,2,77
0.584882943144,0.58988380041,fmn,8,2,77
0.515562987737,0.563568010936,equal,8,2,77
0.525351170569,0.547163362953,fmn,8,2,77
0.722497212932,0.735133287765,equal,8,2,77
0.670457079153,0.685919343814,fmn,8,2,77
0.678684503902,0.687286397813,equal,8,2,77
0.664570791527,0.657552973342,fmn,8,2,77
0.604437012263,0.66028708134,equal,8,2,77
0.58392419175,0.638755980861,fmn,8,2,77
0.679509476031,0.728298017772,equal,8,2,77
0.665217391304,0.69002050581,fmn,8,2,77
0.765774804905,0.765550239234,equal,8,2,77
0.763166109253,0.740601503759,fmn,8,2,77
0.705507246377,0.727272727273,equal,8,2,77
0.66497212932,0.68967874231,fmn,8,2,77
0.646934225195,0.613807245386,equal,8,2,77
0.547447045708,0.531442241969,fmn,8,2,77
0.627001114827,0.64046479836,equal,8,2,77
0.590657748049,0.560833902939,fmn,8,2,77
0.688294314381,0.697197539303,equal,8,2,77
0.658127090301,0.681134654819,fmn,8,2,77
0.649230769231,0.613807245386,equal,8,2,77
0.646064659978,0.607997265892,fmn,8,2,77
0.60254180602,0.618933697881,equal,8,2,77
0.565507246377,0.598427887902,fmn,8,2,77
0.599843924192,0.648325358852,equal,8,2,77
0.509208472687,0.48974709501,fmn,8,2,77
0.63768115942,0.671565276828,equal,8,2,77
0.598573021182,0.601845522898,fmn,8,2,77
0.66358974359,0.634313055366,equal,8,2,77
0.634671125975,0.581339712919,fmn,8,2,77
0.658684503902,0.73000683527,equal,8,2,77
0.567335562988,0.591934381408,fmn,8,2,77
0.540981047938,0.614832535885,equal,8,2,77
0.529052396878,0.585782638414,fmn,8,2,77
0.725284280936,0.752221462748,equal,8,2,77
0.648026755853,0.68967874231,fmn,8,2,77
0.659955406912,0.677033492823,equal,8,2,77
0.653043478261,0.674299384826,fmn,8,2,77
0.638350055741,0.637385086823,equal,8,2,89
0.618862876254,0.613125638407,fmn,8,2,89
0.59259754738,0.568437180797,equal,8,2,89
0.5151393534,0.497191011236,fmn,8,2,89
0.655228539576,0.646833503575,equal,8,2,89
0.588428093645,0.60240040858,fmn,8,2,89
0.67850613155,0.716802860061,equal,8,2,89
0.664503901895,0.709397344229,fmn,8,2,89
0.657658862876,0.667262512768,equal,8,2,89
0.617190635452,0.628958120531,fmn,8,2,89
0.600602006689,0.610316649642,equal,8,2,89
0.564593088071,0.564351378958,fmn,8,2,89
0.630546265329,0.750255362615,equal,8,2,89
0.620245261984,0.739019407559,fmn,8,2,89
0.685529542921,0.655515832482,equal,8,2,89
0.641092530658,0.633810010215,fmn,8,2,89
0.634158305463,0.695863125638,equal,8,2,89
0.629855072464,0.677987742594,fmn,8,2,89
0.592775919732,0.644535240041,equal,8,2,89
0.591192865106,0.636363636364,fmn,8,2,89
0.706822742475,0.727017364658,equal,8,2,89
0.690011148272,0.70633299285,fmn,8,2,89
0.584949832776,0.659601634321,equal,8,2,89
0.59143812709,0.623595505618,fmn,8,2,89
0.691125975474,0.652706843718,equal,8,2,89
0.663790412486,0.618232890705,fmn,8,2,89
0.652396878484,0.689223697651,equal,8,2,89
0.656432552954,0.682073544433,fmn,8,2,89
0.535629877369,0.55771195097,equal,8,2,89
0.508428093645,0.513023493361,fmn,8,2,89
0.747892976589,0.743871297242,equal,8,2,89
0.754113712375,0.736210418795,fmn,8,2,89
0.551928651059,0.549284984678,equal,8,2,89
0.483545150502,0.477528089888,fmn,8,2,89
0.611928651059,0.634576098059,equal,8,2,89
0.504949832776,0.527323799796,fmn,8,2,89
0.69872909699,0.683605720123,equal,8,2,89
0.689632107023,0.667262512768,fmn,8,2,89
0.675050167224,0.723442288049,equal,8,2,89
0.659085841695,0.712717058223,fmn,8,2,89
0.534537346711,0.578907048008,equal,8,2,89
0.495540691193,0.557201225741,fmn,8,2,89
0.702385730212,0.714759959142,equal,8,2,89
0.690479375697,0.70684371808,fmn,8,2,89
0.616878483835,0.61899897855,equal,8,2,89
0.596209587514,0.581716036772,fmn,8,2,89
0.648985507246,0.717058222676,equal,8,2,89
0.638706800446,0.670071501532,fmn,8,2,89
0.501872909699,0.583758937692,equal,8,2,89
0.501471571906,0.55924412666,fmn,8,2,89
0.718439241918,0.747957099081,equal,8,2,89
0.653467112598,0.687436159346,fmn,8,2,89
0.678639910814,0.693564862104,equal,8,2,89
0.650836120401,0.647854954035,fmn,8,2,89
0.599643255295,0.668028600613,equal,8,2,89
0.601739130435,0.651430030644,fmn,8,2,89
0.676031215162,0.729315628192,equal,8,2,89
0.657413600892,0.707099080695,fmn,8,2,89
0.772798216276,0.775280898876,equal,8,2,89
0.764615384615,0.753830439224,fmn,8,2,89
0.709520624303,0.717568947906,equal,8,2,89
0.680512820513,0.682584269663,fmn,8,2,89
0.616321070234,0.64657814096,equal,8,2,89
0.5575696767,0.555924412666,fmn,8,2,89
0.684214046823,0.70633299285,equal,8,2,89
0.657725752508,0.694586312564,fmn,8,2,89
0.663210702341,0.627681307457,equal,8,2,89
0.645395763657,0.621297242084,fmn,8,2,89
